hashed_id,rider_id,driver_id,fare,estimated_fare,ride_duration,estimated_ride_duration,ride_distance,estimated_ride_distance,status,rating,drivers_tried,undiscounted_fare,review_requested,discount,canceled_by,payment_type,status_rec,driver_assigned,canceled_by_type
94ECG8,6616930,2824535,0,103,,1415,,7057,CANCELED,0,"7355650,5661972,7209230,4784074,1892799,6428968,2824535,",,0,,6616930,1,2,1,1
94EOA4,112305,0,0,56,,473,,1817,CANCELED,0,"7038276,49109,4580314,3915248,1487552,4966292,6380151,842671,",,0,,,1,2,1,3
94ETM8,6278374,4844359,0,129,,1769,,9332,CANCELED,0,"4555478,1504258,670144,4831590,1893729,3898227,4844359,",,0,,6278374,1,2,1,1
94F1F7,4439744,2477520,0,176,,1593,,8742,CANCELED,0,"4902429,1919233,2032532,2477520,",,0,,4439744,1,2,1,1
94F6QK,7346809,0,0,170,,1407,,9150,CANCELED,0,"7046681,768164,6616795,1260304,7334276,204449,270896,",,0,,,1,2,1,3
94F84J,474326,3432111,0,184,,1752,,9263,CANCELED,0,"7028704,3295468,6655112,2666751,768164,7080331,7299720,3432111,",,0,,474326,1,2,1,1
94FA3H,43470,0,0,88,,699,,4048,CANCELED,0,"4262750,3347424,6377607,4752187,1474009,3865253,5387780,",,0,,,1,2,1,3
94FE9N,7643482,0,0,99,,833,,4331,CANCELED,0,"7299125,2729640,2345359,1435200,",,0,,,1,2,1,3
94FKJ0,39159,7388257,0,190,,1684,,10417,CANCELED,0,"7388257,",,0,,39159,1,2,1,1
94FMEN,197748,4784115,0,204,,1979,,12025,CANCELED,0,"297069,4784115,",,0,,197748,1,2,1,1
94FMLL,2252721,119129,0,118,,1068,,6100,CANCELED,0,"119129,",,0,,2252721,1,2,1,1
94FN9M,98540,0,0,115,,1349,,5661,CANCELED,0,"4525957,4057871,",,0,,,1,2,1,3
94FTT0,7192435,0,0,52,,507,,1643,CANCELED,0,"3795393,1731718,2071323,6172745,4559306,121352,",,0,,,1,2,1,3
94G32P,7594399,4969562,0,126,,1271,,7570,CANCELED,0,"4969562,",,0,,7594399,1,2,1,1
94G5OT,386510,0,0,143,,1237,,7872,CANCELED,0,"4753722,4864931,376427,5297528,1134660,",,0,,,1,2,1,3
94G9GF,3229508,1450287,0,159,,1771,,12230,CANCELED,0,"1450287,",,0,,3229508,1,2,1,1
94B233,461958,4111895,0,167,,1813,,13023,CANCELED,0,"4111895,",,0,,461958,1,2,1,1
94BC61,2767312,7113247,0,86,,795,,3901,CANCELED,0,"5809656,4254852,7113247,",,0,,2767312,1,2,1,1
94BL59,1670534,0,0,105,,1038,,4152,CANCELED,0,"5999167,",,0,,1670534,1,2,1,1
94BRGF,4785619,0,0,226,,1696,,12459,CANCELED,0,"4560973,94178,",,0,,,1,2,1,3
94BSO7,135142,0,0,149,,1142,,6697,CANCELED,0,"7116154,471809,",,0,,,1,2,1,3
94C5B4,7638143,0,0,185,,1613,,8485,CANCELED,0,"7355455,4112126,4383159,",,0,,,1,2,1,3
94C646,6216076,0,0,103,,1225,,4856,CANCELED,0,"6188076,6676768,",,0,,,1,2,1,3
94CC6O,2743445,565602,0,127,,943,,5579,CANCELED,0,"2896628,565602,",,0,,2743445,1,2,1,1
94CH78,261836,5075809,0,94,,893,,3958,CANCELED,0,"5075809,",,0,,261836,1,2,1,1
94CO9R,543517,3436125,0,94,,1299,,6187,CANCELED,0,"3436125,",,0,,543517,1,2,1,1
94CPO6,707735,5542462,0,55,,549,,2957,CANCELED,0,"3038144,1127909,7278089,907112,5542462,",,0,,707735,1,2,1,1
94CQPA,4649935,0,0,159,,1427,,9404,CANCELED,0,"363179,6073137,",,0,,,1,2,1,3
94CT0O,1174031,0,0,153,,1729,,11682,CANCELED,0,,,0,,,1,2,0,3
94D4BK,7808384,3539519,0,144,,1242,,8074,CANCELED,0,"3539519,",,0,,7808384,1,2,1,1
94DC1O,2432637,7114484,0,49,,533,,2334,CANCELED,0,"3897968,1378342,5857815,2527436,7050799,7114484,",,0,,2432637,1,2,1,1
94DD2G,24416,0,0,90,,701,,4141,CANCELED,0,"7192847,1633885,3146494,5963517,1738501,2465918,2694608,",,0,,,1,2,1,3
94DN75,2164071,3539961,0,62,,745,,3482,CANCELED,0,"3539961,",,0,,2164071,1,2,1,1
94DQQF,158119,1330516,0,92,,965,,4412,CANCELED,0,"53167,1330516,",,0,,158119,1,2,1,1
94E3F7,3483418,0,0,224,,2489,,18152,CANCELED,0,,,0,,,1,2,0,3
94E772,3240630,1243838,0,60,,693,,3338,CANCELED,0,"470709,1243838,",,0,,3240630,1,2,1,1
94EA8O,476991,0,0,63,,990,,3451,CANCELED,0,"1564876,1837191,6464614,4059049,534880,1032748,",,0,,,1,2,1,3
94F0N1,263026,7460927,0,74,,617,,2597,CANCELED,0,"3907337,930038,4762755,6486637,960300,7460927,",,0,,263026,1,2,1,1
94F5FP,2046657,6199968,0,92,,702,,4033,CANCELED,0,"204588,6199968,",,0,,2046657,1,2,1,1
94F6KO,257521,0,0,167,,1474,,9021,CANCELED,0,,,0,,257521,1,2,0,1
94FA9S,1098335,293353,0,119,,1042,,6214,CANCELED,0,"5419782,2876698,4734658,224005,7805622,7430217,293353,",,0,,293353,1,2,1,2
94FH8R,3966944,0,0,126,,1010,,6369,CANCELED,0,"6026922,2047760,6727300,7178447,4606704,6815688,",,0,,,1,2,1,3
94G1J9,5676590,0,0,79,,765,,5164,CANCELED,0,"4276729,2902425,7104410,3897429,",,0,,,1,2,1,3
94G3FN,264213,6038357,0,135,,1276,,8240,CANCELED,0,"811123,6038357,",,0,,264213,1,2,1,1
94BHRL,4953601,0,0,111,,974,,4944,CANCELED,0,"2517727,7824,6528610,",,0,,,1,2,1,3
94BIT1,5519167,2730676,0,115,,1223,,5049,CANCELED,0,"3465702,7046920,2730676,",,0,,5519167,1,2,1,1
94BJ09,5126,0,0,130,,947,,5303,CANCELED,0,"919701,4977811,3302708,",,0,,,1,2,1,3
94BK1G,860929,0,0,172,,1269,,8981,CANCELED,0,"4762755,1900066,",,0,,,1,2,1,3
94BL0I,104896,2825802,0,78,,515,,2352,CANCELED,0,"4919477,127502,552017,2825802,",,0,,104896,1,2,1,1
94BM93,7278651,0,0,154,,1415,,7600,CANCELED,0,"480470,7366933,",,0,,,1,2,1,3
94BOFI,97582,0,0,204,,1601,,9399,CANCELED,0,"635270,6183202,5764537,",,0,,,1,2,1,3
94C51G,292827,0,0,154,,1553,,8528,CANCELED,0,"4971115,3955167,",,0,,,1,2,1,3
94C8KM,5002,7726197,0,160,,1490,,10209,CANCELED,0,"7726197,",,0,,5002,1,2,1,1
94CDNO,6592410,7217146,0,112,,1259,,7991,CANCELED,0,"7217146,",,0,,6592410,1,2,1,1
94D4NT,328427,7421875,0,88,,896,,5899,CANCELED,0,"7430769,363179,4021980,2363461,2368868,7479774,7617001,5303503,6641171,6602350,5471937,7259802,7421875,",,0,,328427,1,2,1,1
94DCCI,4288395,0,0,162,,1721,,12642,CANCELED,0,"6761930,2738849,",,0,,,1,2,1,3
94DCGO,3034642,1834976,0,91,,886,,6241,CANCELED,0,"5447955,3828005,1834976,",,0,,3034642,1,2,1,1
94DENB,2377910,7063058,0,49,,541,,2369,CANCELED,0,"491340,6047883,3489920,1445109,1307389,6529942,4924437,7063058,",,0,,2377910,1,2,1,1
94DN10,7810365,7266704,0,131,,1469,,9720,CANCELED,0,"7266704,",,0,,7810365,1,2,1,1
94DNPJ,7496058,570798,0,80,,1124,,4933,CANCELED,0,"3700694,350230,2363365,6716104,777789,1487222,1267122,7259811,3553225,570798,",,0,,570798,1,2,1,2
94DR00,289286,1126934,0,177,,1844,,13978,CANCELED,0,"1126934,",,0,,289286,1,2,1,1
94EADF,1026898,7545436,0,217,,2406,,17509,CANCELED,0,"926088,2706396,7545436,",,0,,1026898,1,2,1,1
94EK1M,2532616,665624,0,181,,1813,,10341,CANCELED,0,"2465918,4560766,3255845,665624,",,0,,2532616,1,2,1,1
94EP0O,2327888,338452,0,53,,522,,1584,CANCELED,0,"3954152,4621812,4867458,6029686,7227078,7361491,7040827,2386674,7473963,338452,",,0,,2327888,1,2,1,1
94EQ7H,257192,5796700,0,108,,1188,,7717,CANCELED,0,"3284967,5796700,",,0,,257192,1,2,1,1
94F20N,402335,7291577,0,202,,1629,,12094,CANCELED,0,"5607876,5797665,1472963,582130,7291577,",,0,,402335,1,2,1,1
94F3K8,591696,0,0,112,,889,,5441,CANCELED,0,"114868,323700,",,0,,,1,2,1,3
94F401,4258625,7150572,0,91,,887,,4195,CANCELED,0,"7480113,2032932,7150572,",,0,,4258625,1,2,1,1
94F5C8,3646573,0,0,161,,1384,,8618,CANCELED,0,"4902429,4762755,3247579,498854,7334276,7255609,312975,7299720,339522,4873644,1742179,",,0,,,1,2,1,3
94F94N,1261140,0,0,155,,1368,,7822,CANCELED,0,"4873644,204449,3295468,128057,89297,7151511,3303324,",,0,,,1,2,1,3
94FGOQ,4735947,0,0,135,,1133,,7249,CANCELED,0,"2911207,2047760,",,0,,4735947,1,2,1,1
94FIDK,211959,6241418,0,110,,1206,,7849,CANCELED,0,"6241418,",,0,,211959,1,2,1,1
94FS2J,2151733,4276293,0,150,,1598,,11507,CANCELED,0,"6004282,4276293,",,0,,2151733,1,2,1,1
94G5EM,1382849,5543578,0,148,,1454,,9270,CANCELED,0,"7214421,3640241,6339670,5543578,",,0,,1382849,1,2,1,1
94G75S,7816947,5660312,0,189,,1715,,11700,CANCELED,0,"1187794,3312186,5019114,5660312,",,0,,7816947,1,2,1,1
94G8F6,578392,2748118,0,71,,740,,4330,CANCELED,0,"3358965,2748118,",,0,,578392,1,2,1,1
94BEES,68892,0,0,136,,1187,,6401,CANCELED,0,"7178878,3557188,3514839,",,0,,,1,2,1,3
94BFPQ,102268,7465691,0,199,,2019,,13127,CANCELED,0,"7237001,380517,2390716,7465691,",,0,,102268,1,2,1,1
94BGCQ,831601,0,0,76,,551,,2789,CANCELED,0,"2652285,240327,6222546,53659,",,0,,,1,2,1,3
94BJQK,36184,0,0,183,,2018,,10793,CANCELED,0,,,0,,,1,2,0,3
94C7FA,6864125,0,0,158,,1448,,8884,CANCELED,0,"7492005,365122,1529297,377173,3760539,4782885,542346,",,0,,,1,2,1,3
94C9F2,6363872,0,0,165,,1171,,9031,CANCELED,0,"205912,",,0,,,1,2,1,3
94C9T4,1098110,7208859,0,129,,997,,7009,CANCELED,0,"2105384,2814770,7208859,",,0,,7208859,1,2,1,2
94CQ9S,7799081,0,0,45,,464,,2026,CANCELED,0,"2101959,7196298,7780292,",,0,,,1,2,1,3
94CTIQ,36839,0,0,92,,1001,,6288,CANCELED,0,"6641171,2387653,4862451,491340,7487713,7029280,",,0,,,1,2,1,3
94D02O,5560657,0,0,149,,1697,,11336,CANCELED,0,"364543,2105384,",,0,,5560657,1,2,1,1
94D3AK,2158660,0,0,58,,606,,3217,CANCELED,0,"457090,1415352,2108749,3800822,5419782,2463585,6457957,",,0,,,1,2,1,3
94DDTI,7292279,0,0,95,,1198,,6405,CANCELED,0,"2044351,1313403,7226615,1449740,4971115,4457857,",,0,,,1,2,1,3
94DNJ1,4026102,0,0,97,,921,,4962,CANCELED,0,"534532,894072,3207734,",,0,,4026102,1,2,1,1
94DO22,332911,7232826,0,68,,668,,2812,CANCELED,0,"7210357,4790443,4466282,2560356,3254404,7232826,",,0,,332911,1,2,1,1
94E5AJ,7505269,0,0,102,,1138,,7156,CANCELED,0,"6668330,6547466,5374152,5309274,1723644,7234714,",,0,,,1,2,1,3
94ELEB,766833,7478741,0,36,,286,,443,CANCELED,0,"1167652,1554923,2387484,2879227,347523,7478741,",,0,,766833,1,2,1,1
94EOSC,2312364,6130902,0,69,,814,,4102,CANCELED,0,"1616251,3951288,7531505,7786212,403288,6130902,",,0,,6130902,1,2,1,2
94ETH6,7000317,1536216,0,62,,767,,3422,CANCELED,0,"5338453,3791854,4771286,4776223,5254651,7114484,2148785,7422727,1536216,",,0,,1536216,1,2,1,2
94F53H,219895,3820132,0,109,,1218,,7797,CANCELED,0,"3591458,5043947,3641958,3820132,",,0,,219895,1,2,1,1
94F744,7600625,0,0,194,,2397,,15310,CANCELED,0,,,0,,,1,2,0,3
94F7PN,1010452,0,0,284,,2880,,17401,CANCELED,0,,,0,,,1,2,0,3
94FHQR,2569332,2575622,0,104,,858,,5201,CANCELED,0,"2050008,3842500,2575622,",,0,,2569332,1,2,1,1
94FILA,2306392,0,0,88,,759,,3857,CANCELED,0,"5743198,2598845,2684889,7384765,3156788,5302143,",,0,,,1,2,1,3
94FKPB,57749,315246,0,82,,890,,3534,CANCELED,0,"2153498,496666,4355899,6789863,2235066,145509,315246,",,0,,57749,1,2,1,1
94FP0G,5773092,0,0,217,,2433,,17481,CANCELED,0,"7299295,",,0,,,1,2,1,3
94FRI2,394963,6280999,0,73,,715,,3216,CANCELED,0,"2024963,4398421,3335852,6280999,",,0,,394963,1,2,1,1
94G0KR,2690779,6013984,0,106,,1164,,7487,CANCELED,0,"3838345,6111161,7599061,3213001,6005609,2267667,7135460,6530412,4886559,3378382,6013984,",,0,,6013984,1,2,1,2
94G5A1,6579122,4787003,0,214,,2600,,17062,CANCELED,0,"5464275,274873,1323868,5010457,4787003,",,0,,6579122,1,2,1,1
94G5NQ,7813048,0,0,66,,913,,3767,CANCELED,0,"4472023,",,0,,,1,2,1,3
94G8EQ,4839139,7334276,0,75,,1129,,4500,CANCELED,0,"7334276,",,0,,4839139,1,2,1,1
94G90B,7661983,0,0,165,,1617,,10579,CANCELED,0,,,0,,7661983,1,2,0,1
94B733,7808672,0,0,142,,1720,,10676,CANCELED,0,"1595350,3295468,6177430,452461,1656526,3689956,",,0,,,1,2,1,3
94BFJ7,854371,0,0,126,,880,,5086,CANCELED,0,"5309777,4102041,433588,",,0,,,1,2,1,3
94BK67,2431009,0,0,150,,1236,,7446,CANCELED,0,"5934169,2163894,2062096,",,0,,2431009,1,2,1,1
94C1C2,7286994,0,0,144,,1306,,7632,CANCELED,0,"5697264,4651348,3630402,",,0,,,1,2,1,3
94C3LI,318242,3201253,0,53,,482,,2010,CANCELED,0,"3201253,",,0,,318242,1,2,1,1
94C81O,7583420,0,0,211,,1675,,12041,CANCELED,0,"7018033,4224164,",,0,,,1,2,1,3
94CCPI,513945,0,0,139,,1114,,6333,CANCELED,0,"410057,7038276,",,0,,,1,2,1,3
94CJJI,7305840,0,0,81,,1349,,4878,CANCELED,0,"4560766,",,0,,,1,2,1,3
94CKS4,7810128,0,0,155,,1959,,11769,CANCELED,0,"7076337,4104949,5734123,4920960,",,0,,,1,2,1,3
94D2K7,3572593,7488338,0,105,,1158,,7439,CANCELED,0,"2436283,6546564,1826484,7488338,",,0,,3572593,1,2,1,1
94EB3R,5746576,5241097,0,56,,671,,2934,CANCELED,0,"5532905,5241097,",,0,,5746576,1,2,1,1
94EDQ4,5120322,3610577,0,135,,1530,,10089,CANCELED,0,"7617001,50463,3610577,",,0,,5120322,1,2,1,1
94ELT3,4931954,0,0,165,,2042,,12631,CANCELED,0,"4322197,1026105,4313806,2379693,",,0,,,1,2,1,3
94EN1S,860942,6986550,0,70,,527,,2847,CANCELED,0,"3355789,3825415,5019114,3439396,7520581,6986550,",,0,,860942,1,2,1,1
94EOC8,4674054,1171730,0,75,,756,,3043,CANCELED,0,"517001,1171730,",,0,,1171730,1,2,1,2
94ESRH,98985,410010,0,212,,1888,,12695,CANCELED,0,"4424821,410010,",,0,,98985,1,2,1,1
94F7G0,121695,0,0,122,,998,,5972,CANCELED,0,"5346915,7060512,7274439,4719599,1742179,",,0,,,1,2,1,3
94FDQO,162752,7214421,0,119,,902,,6108,CANCELED,0,"6377607,7214421,",,0,,162752,1,2,1,1
94FNA0,6518729,256018,0,104,,819,,5264,CANCELED,0,"6195631,4859055,256018,",,0,,6518729,1,2,1,1
94FT68,81678,4846644,0,246,,2553,,20273,CANCELED,0,"4846644,",,0,,81678,1,2,1,1
94FTMH,1321010,0,0,54,,469,,1859,CANCELED,0,"6452954,2825207,3421496,4908011,3795393,232454,53167,5701917,2577634,484244,",,0,,,1,2,1,3
94G0KF,1822382,0,0,161,,1490,,12672,CANCELED,0,,,0,,1822382,1,2,0,1
94G1IP,4467664,3588693,0,59,,472,,2197,CANCELED,0,"3588693,",,0,,4467664,1,2,1,1
94G5H7,1070684,4224012,0,96,,1151,,5149,CANCELED,0,"4224012,",,0,,1070684,1,2,1,1
94BF3S,5886876,0,0,150,,1293,,6555,CANCELED,0,"1919233,",,0,,,1,2,1,3
94BGEJ,2860443,0,0,128,,1242,,5939,CANCELED,0,"3063203,4945866,6593986,3623865,",,0,,,1,2,1,3
94BOAR,102382,0,0,113,,1017,,4408,CANCELED,0,,,0,,102382,1,2,0,1
94BRAH,1323048,0,0,135,,997,,6138,CANCELED,0,"439894,4221859,3446813,3806736,3316760,",,0,,1323048,1,2,1,1
94C2BL,2367246,6609048,0,131,,1054,,5876,CANCELED,0,"6609048,",,0,,2367246,1,2,1,1
94C2H7,4662696,6009784,0,87,,814,,3971,CANCELED,0,"358954,5241225,4734658,488813,3868909,6009784,",,0,,4662696,1,2,1,1
94C3Q1,306286,0,0,141,,1109,,7839,CANCELED,0,"3897851,",,0,,,1,2,1,3
94C7HF,4934346,0,0,112,,912,,4277,CANCELED,0,,,0,,,1,2,0,3
94CEPS,7242383,0,0,49,,497,,2373,CANCELED,0,"3447359,4373948,1327026,",,0,,7242383,1,2,1,1
94CHJS,7602550,2657607,0,131,,1301,,7949,CANCELED,0,"5817816,826650,2657607,",,0,,7602550,1,2,1,1
94CLTS,1585536,1487552,0,146,,1340,,9192,CANCELED,0,"4304923,7474111,1487552,",,0,,1585536,1,2,1,1
94D5L3,6148858,0,0,122,,1367,,8930,CANCELED,0,"1243276,",,0,,,1,2,1,3
94DFAQ,1025755,4572396,0,90,,1066,,6019,CANCELED,0,"53659,4572396,",,0,,1025755,1,2,1,1
94E21B,2280154,610178,0,71,,704,,4343,CANCELED,0,"610178,",,0,,2280154,1,2,1,1
94E6HS,7397493,4447931,0,93,,997,,6339,CANCELED,0,"4447931,",,0,,7397493,1,2,1,1
94EMKM,4933121,0,0,104,,1065,,5038,CANCELED,0,"3747255,6110592,5361907,4018986,2301057,6111161,2004282,",,0,,,1,2,1,3
94F1N6,834983,7460927,0,65,,583,,2408,CANCELED,0,"5819361,324647,7460927,",,0,,834983,1,2,1,1
94F2C9,6822687,7508326,0,62,,562,,2208,CANCELED,0,"2283007,1618001,2887793,2696810,7545436,7508326,",,0,,6822687,1,2,1,1
94F5NB,905622,5885255,0,105,,926,,5245,CANCELED,0,"3287842,7201724,5885255,",,0,,905622,1,2,1,1
94FAOA,135955,0,0,161,,1723,,8937,CANCELED,0,"2707623,7617001,7256972,",,0,,,1,2,1,3
94FE2O,88685,6050345,0,117,,916,,6146,CANCELED,0,"7214421,2935177,6050345,",,0,,88685,1,2,1,1
94FESA,839058,6530412,0,76,,692,,3200,CANCELED,0,"4785537,217202,145509,1634593,6530412,",,0,,839058,1,2,1,1
94FGJ7,256532,2990392,0,87,,743,,3786,CANCELED,0,"828364,2730676,5964791,2990392,",,0,,256532,1,2,1,1
94FHAD,591670,1553582,0,72,,809,,2814,CANCELED,0,"6412601,1805784,1553582,",,0,,591670,1,2,1,1
94FKC3,5389888,1626027,0,133,,1247,,7133,CANCELED,0,"1626027,",,0,,5389888,1,2,1,1
94G4CS,543595,762316,0,89,,1011,,5949,CANCELED,0,"3553155,2666751,5059384,762316,",,0,,543595,1,2,1,1
94G528,2487658,2637739,0,86,,821,,4475,CANCELED,0,"2136681,7530716,2350376,2575724,2637739,",,0,,2487658,1,2,1,1
94G6SB,4259045,2056943,0,68,,681,,4096,CANCELED,0,"1187794,2138511,4381626,2707801,2056943,",,0,,4259045,1,2,1,1
94ATN4,2042363,0,0,101,,1110,,7081,CANCELED,0,"4296918,",,0,,2042363,1,2,1,1
94B11T,4811956,0,0,55,,737,,2809,CANCELED,0,,,0,,,1,2,0,3
94BC7N,615988,6797084,0,218,,1877,,13098,CANCELED,0,"2017276,5968192,6797084,",,0,,615988,1,2,1,1
94BHBI,5422383,0,0,167,,1429,,8495,CANCELED,0,"3623865,",,0,,,1,2,1,3
94BIPQ,7043991,0,0,156,,1089,,6799,CANCELED,0,"3888270,380816,6789313,",,0,,,1,2,1,3
94BKLF,2923383,1829202,0,151,,1696,,11502,CANCELED,0,"1829202,",,0,,2923383,1,2,1,1
94C19R,6370349,0,0,126,,1038,,6718,CANCELED,0,"4560973,",,0,,,1,2,1,3
94C1BM,5058249,0,0,84,,892,,3633,CANCELED,0,"4204126,2131592,5964321,1062930,6199968,1469197,",,0,,,1,2,1,3
94CBQ3,552785,0,0,157,,1480,,8807,CANCELED,0,,,0,,,1,2,0,3
94CDJQ,105782,6191511,0,62,,711,,3533,CANCELED,0,"5964285,7330979,6191511,",,0,,105782,1,2,1,1
94CLQ0,1193662,3198059,0,87,,800,,4630,CANCELED,0,"5570362,7036063,3119833,4163119,3707544,2923243,3198059,",,0,,1193662,1,2,1,1
94CTFD,2559146,2340272,0,30,,180,,0,CANCELED,0,"2340272,",,0,,2559146,1,2,1,1
94D27A,3967571,3236441,0,195,,2457,,15280,CANCELED,0,"7545436,3236441,",,0,,3967571,1,2,1,1
94D6NE,5521773,5861720,0,96,,1097,,6606,CANCELED,0,"978980,3987129,1243276,4050057,561890,48434,4418633,5861720,",,0,,5861720,1,2,1,2
94DD8C,7222083,0,0,47,,617,,2078,CANCELED,0,"363179,136982,2824824,2585617,2883866,2738849,",,0,,,1,2,1,3
94DFRC,212940,0,0,100,,992,,7006,CANCELED,0,,,0,,,1,2,0,3
94DGSS,931884,0,0,91,,1092,,6053,CANCELED,0,"6183585,2671551,145509,4561292,4831590,4718142,3345349,2308396,",,0,,,1,2,1,3
94DT42,4446250,0,0,103,,1187,,7157,CANCELED,0,"4998421,1733485,7218416,3562877,2232037,751187,",,0,,,1,2,1,3
94E10O,149507,0,0,102,,948,,4952,CANCELED,0,"5467475,2114387,",,0,,,1,2,1,3
94EB5A,1662192,0,0,73,,656,,3113,CANCELED,0,"3367005,4729694,355434,842671,323498,626126,2920661,",,0,,,1,2,1,3
94F22P,6479363,0,0,222,,1759,,13511,CANCELED,0,,,0,,,1,2,0,3
94F2IH,1036650,181552,0,218,,1873,,10719,CANCELED,0,"181552,",,0,,1036650,1,2,1,1
94F5NQ,931274,2251413,0,84,,663,,3677,CANCELED,0,"2251413,",,0,,931274,1,2,1,1
94FF5T,102430,665561,0,87,,700,,4038,CANCELED,0,"7233983,1384698,665561,",,0,,102430,1,2,1,1
94FGRO,1963956,2062225,0,95,,819,,4534,CANCELED,0,"6239719,7228838,2062225,",,0,,1963956,1,2,1,1
94FHIT,455527,0,0,112,,1130,,5598,CANCELED,0,"5701917,1749743,7478292,7240173,7064792,2153400,",,0,,,1,2,1,3
94FS03,3207041,0,0,60,,501,,2156,CANCELED,0,"2530863,4888932,1818649,2680750,3398620,4390298,242528,1731718,5728270,410057,",,0,,,1,2,1,3
94G4Q0,1042586,0,0,153,,1923,,11568,CANCELED,0,"4149673,",,0,,,1,2,1,3
94G7E4,6448434,4651348,0,123,,1356,,9075,CANCELED,0,"4651348,",,0,,6448434,1,2,1,1
94BESP,316924,0,0,91,,619,,3109,CANCELED,0,"2434963,3287842,3628126,306426,183846,6745103,",,0,,,1,2,1,3
94BK08,364984,0,0,138,,991,,5771,CANCELED,0,"813744,1502762,1919233,",,0,,,1,2,1,3
94BQLJ,2588877,0,0,149,,1408,,6471,CANCELED,0,"3143549,438390,5113110,7046681,5964285,1859863,",,0,,,1,2,1,3
94C5A1,1649802,384098,0,118,,1138,,6058,CANCELED,0,"384098,",,0,,1649802,1,2,1,1
94C8EM,3036778,0,0,157,,1254,,7798,CANCELED,0,"268163,",,0,,,1,2,1,3
94CAR9,293867,7558877,0,183,,1548,,10696,CANCELED,0,"7558877,",,0,,293867,1,2,1,1
94CBIM,7196470,0,0,69,,591,,2953,CANCELED,0,"222390,6207187,951093,7376087,3063203,7690307,7064776,1818932,5855841,2893902,540296,5564709,",,0,,,1,2,1,3
94CMNT,3242190,1588341,0,144,,1560,,8835,CANCELED,0,"309062,1588341,",,0,,3242190,1,2,1,1
94D3RH,4528617,0,0,116,,1398,,8295,CANCELED,0,"4050820,4399727,7154286,1544823,",,0,,,1,2,1,3
94DQ2S,1037023,0,0,88,,1158,,5763,CANCELED,0,"7218416,",,0,,,1,2,1,3
94E44M,4347145,0,0,105,,1232,,7317,CANCELED,0,"7333250,6518114,1997934,1024079,6796870,7155815,2738312,",,0,,,1,2,1,3
94E484,72202,0,0,115,,1512,,8137,CANCELED,0,"7233270,",,0,,,1,2,1,3
94EHJN,58505,3709353,0,101,,819,,4992,CANCELED,0,"7250306,5814121,3842500,3709353,",,0,,3709353,1,2,1,2
94ERRP,623111,1024079,0,182,,1781,,10450,CANCELED,0,"4759918,1024079,",,0,,623111,1,2,1,1
94F0LP,4275567,0,0,166,,1584,,9430,CANCELED,0,"6635817,",,0,,,1,2,1,3
94FEDC,8689,0,0,139,,1152,,6435,CANCELED,0,"339522,",,0,,8689,1,2,1,1
94FLGL,122122,784484,0,148,,1131,,6479,CANCELED,0,"784484,",,0,,122122,1,2,1,1
94FS5B,34688,0,0,144,,1534,,7128,CANCELED,0,"6219755,2047760,7684328,2493310,2394533,695778,",,0,,,1,2,1,3
94G023,6056465,251908,0,137,,1542,,8293,CANCELED,0,"294478,1077201,251908,",,0,,6056465,1,2,1,1
94B364,5095726,0,0,124,,1658,,8934,CANCELED,0,,,0,,,1,2,0,3
94BEN8,1655905,0,0,103,,1100,,4634,CANCELED,0,"5578741,2880797,5044493,",,0,,1655905,1,2,1,1
94BHA8,35839,0,0,176,,1313,,8139,CANCELED,0,"1084845,1313403,6710626,",,0,,,1,2,1,3
94BIAN,2988902,6751619,0,83,,610,,3240,CANCELED,0,"5855841,6751619,",,0,,2988902,1,2,1,1
94BJ1C,817647,0,0,136,,1116,,5779,CANCELED,0,"316284,698121,1329059,",,0,,,1,2,1,3
94BJO4,2691156,0,0,170,,1270,,7840,CANCELED,0,"1469197,4293563,1084845,2501921,",,0,,,1,2,1,3
94BJR9,488943,0,0,153,,1640,,9492,CANCELED,0,"1032752,",,0,,,1,2,1,3
94BKEQ,6578963,0,0,96,,838,,3444,CANCELED,0,"1502762,1807420,1919233,",,0,,,1,2,1,3
94BQ3P,7425492,7690307,0,249,,2156,,12613,CANCELED,0,"1233643,7355137,7690307,",,0,,7425492,1,2,1,1
94C10D,1800838,3133572,0,79,,805,,3968,CANCELED,0,"2859275,3133572,",,0,,1800838,1,2,1,1
94C1O0,6952172,0,0,76,,560,,3014,CANCELED,0,"7192847,5780319,6187074,7326504,6217597,2532848,433785,825191,933617,3347424,3628126,",,0,,6952172,1,2,1,1
94C2PT,1720113,4149673,0,258,,2214,,14949,CANCELED,0,"4149673,",,0,,1720113,1,2,1,1
94DB4H,761174,0,0,178,,2379,,13738,CANCELED,0,,,0,,,1,2,0,3
94DN2I,5108579,718791,0,165,,1693,,12877,CANCELED,0,"718791,",,0,,5108579,1,2,1,1
94DOA9,6265275,2636075,0,92,,755,,4592,CANCELED,0,"190449,2465918,2636075,",,0,,6265275,1,2,1,1
94EB2N,1134871,5666706,0,51,,456,,1608,CANCELED,0,"271553,6986048,5666706,",,0,,1134871,1,2,1,1
94EP5N,821634,0,0,74,,767,,2987,CANCELED,0,"136967,5523645,",,0,,,1,2,1,3
94ESND,6761850,0,0,135,,1354,,7241,CANCELED,0,"4053582,3219379,",,0,,,1,2,1,3
94F9E5,801493,0,0,180,,1448,,9078,CANCELED,0,"6516220,6616795,3284967,308296,626126,7253869,",,0,,,1,2,1,3
